Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",29y 243d,139 (65-1-73 47.12%),71 (0.51),←,
7,"Buckley, Dylan",23y 158d,37 (9-0-28 24.32%),15 (0.41),←,
41,"Casboult, Levi",26y 159d,71 (24-1-46 34.51%),70 (0.99),←,
9,"Cripps, Patrick",21y 156d,43 (11-1-31 26.74%),16 (0.37),←,
28,"Cuningham, David",19y 144d,2 (1-0-1 50.00%),,←,
35,"Curnow, Ed",26y 288d,109 (46-2-61 43.12%),16 (0.15),←,
15,"Docherty, Sam",22y 309d,69 (22-1-46 32.61%),10 (0.14),56 (16-1-39 29.46%),9 (0.16)
33,"Everitt, Andrejs",27y 161d,131 (66-3-62 51.53%),93 (0.71),52 (15-0-37 28.85%),61 (1.17)
4,"Gibbs, Bryce",27y 159d,208 (89-2-117 43.27%),120 (0.58),←,
32,"Graham, Nick",22y 70d,27 (8-0-19 29.63%),7 (0.26),←,
14,"Jones, Liam",25y 179d,82 (33-0-49 40.24%),84 (1.02),16 (6-0-10 37.50%),16 (1.00)
8,"Kreuzer, Matthew",27y 100d,139 (65-0-74 46.76%),71 (0.51),←,
34,"Phillips, Andrew",25y 49d,29 (5-0-24 17.24%),11 (0.38),15 (3-0-12 20.00%),6 (0.40)
20,"Plowman, Lachie",21y 345d,38 (11-0-27 28.95%),1 (0.03),18 (7-0-11 38.89%),
17,"Rowe, Sam",28y 276d,72 (23-1-48 32.64%),15 (0.21),←,
6,"Simpson, Kade",32y 108d,263 (102-3-158 39.35%),127 (0.48),←,
19,"Sumner, Liam",23y 5d,27 (8-0-19 29.63%),17 (0.63),15 (6-0-9 40.00%),8 (0.53)
39,"Thomas, Dale",29y 61d,199 (117-2-80 59.30%),141 (0.71),42 (14-0-28 33.33%),20 (0.48)
42,"Tuohy, Zach",26y 255d,119 (48-1-70 40.76%),40 (0.34),←,
23,"Weitering, Jacob",18y 272d,19 (5-0-14 26.32%),2 (0.11),←,
43,"White, Simon",28y 65d,75 (30-2-43 41.33%),12 (0.16),←,
46,"Wright, Matthew",26y 251d,115 (56-0-59 48.70%),82 (0.71),21 (7-0-14 33.33%),19 (0.90)
Totals,Totals,25y 173d,2013 (844-20-1149 41.93%),1021 (0.51),,
C,"Bolton, Brendon",37y 125d,26 (12-0-14 46.15%),,21 (7-0-14 33.33%),
