St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",27y 26d,116 (70-1-45 60.78%),92 (0.79),33 (12-1-20 37.88%),18 (0.55)
14,"Bardsley, Kristian",21y 348d,19 (7-1-11 39.47%),14 (0.74),14 (5-1-8 39.29%),10 (0.71)
18,"Bowey, Brett",25y 88d,84 (36-0-48 42.86%),78 (0.93),←,
3,"Burke, Nathan",24y 202d,161 (69-2-90 43.48%),48 (0.30),←,
1,"Devonport, Craig",24y 212d,82 (40-0-42 48.78%),76 (0.93),←,
10,"Everitt, Peter",20y 116d,30 (12-1-17 41.67%),29 (0.97),←,
2,"Frawley, Danny",30y 353d,225 (78-2-145 35.11%),13 (0.06),←,
6,"Grant, David",28y 20d,184 (67-1-116 36.68%),75 (0.41),←,
35,"Harvey, Robert",23y 6d,115 (56-2-57 49.57%),68 (0.59),←,
25,"Hollow, Chris",22y 279d,21 (10-0-11 47.62%),5 (0.24),←,
17,"Keogh, Rod",23y 155d,39 (18-0-21 46.15%),13 (0.33),17 (6-0-11 35.29%),5 (0.29)
4,"Lockett, Tony",28y 171d,183 (68-0-115 37.16%),898 (4.91),←,
23,"Loewe, Stewart",26y 96d,171 (72-1-98 42.40%),249 (1.46),←,
28,"OBrien, Craig",24y 177d,54 (26-1-27 49.07%),97 (1.80),33 (12-1-20 37.88%),81 (2.45)
29,"Peckett, Justin",21y 326d,37 (16-1-20 44.59%),1 (0.03),←,
41,"Pekin, Tim",29y 217d,206 (100-2-104 49.03%),49 (0.24),99 (51-2-46 52.53%),34 (0.34)
31,"Shanahan, Jamie",26y 264d,58 (28-1-29 49.14%),,←,
5,"Shaw, Damen",20y 127d,31 (13-1-17 43.55%),11 (0.35),←,
30,"Thornborrow, Wayne",21y 243d,7 (4-0-3 57.14%),2 (0.29),←,
9,"Vidovic, Lazar",29y 148d,46 (24-1-21 53.26%),7 (0.15),←,
7,"Winmar, Nicky",28y 336d,152 (67-1-84 44.41%),208 (1.37),←,
Totals,Totals,25y 82d,2021 (881-19-1121 43.59%),2033 (1.01),,
C,"Alves, Stan",48y 97d,21 (6-1-14 30.95%),,←,
