Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
12,"Baguley, Mark",30y 6d,92 (38-1-53 41.85%),3 (0.03),←,
2,"Bellchambers, Tom",27y 322d,81 (32-2-47 40.74%),54 (0.67),←,
32,"Colyer, Travis",25y 276d,67 (32-1-34 48.51%),46 (0.69),←,
6,"Daniher, Joe",23y 84d,80 (28-1-51 35.63%),137 (1.71),←,
49,"Dea, Matt",25y 226d,57 (18-1-38 32.46%),2 (0.04),26 (5-0-21 19.23%),1 (0.04)
13,"Fantasia, Orazio",21y 255d,37 (9-1-27 25.68%),54 (1.46),←,
9,"Goddard, Brendon",32y 7d,299 (164-4-131 55.52%),156 (0.52),94 (38-1-55 40.96%),52 (0.55)
15,"Green, Josh",24y 276d,89 (33-0-56 37.08%),116 (1.30),8 (4-0-4 50.00%),9 (1.13)
36,"Hartley, Michael",23y 354d,25 (7-0-18 28.00%),1 (0.04),←,
21,"Heppell, Dyson",25y 13d,116 (55-2-59 48.28%),39 (0.34),←,
26,"Hooker, Cale",28y 226d,143 (63-2-78 44.76%),44 (0.31),←,
18,"Hurley, Michael",26y 360d,129 (60-3-66 47.67%),106 (0.82),←,
47,"Kelly, James",33y 149d,302 (193-1-108 64.07%),90 (0.30),29 (8-0-21 27.59%),2 (0.07)
43,"McDonald-Tipungwuti, Anthony",24y 35d,31 (8-0-23 25.81%),21 (0.68),←,
1,"McGrath, Andrew",18y 359d,9 (5-0-4 55.56%),1 (0.11),←,
45,"McKenna, Conor",21y 60d,20 (5-0-15 25.00%),5 (0.25),←,
7,"Merrett, Zach",21y 236d,69 (24-1-44 35.51%),24 (0.35),←,
23,"Myers, David",27y 331d,89 (45-0-44 50.56%),26 (0.29),←,
3,"Parish, Darcy",19y 306d,30 (7-0-23 23.33%),9 (0.30),←,
17,"Stewart, James",23y 84d,21 (10-0-11 47.62%),23 (1.10),3 (2-0-1 66.67%),5 (1.67)
4,"Watson, Jobe",32y 108d,209 (92-4-113 44.98%),111 (0.53),←,
11,"Zaharakis, David",27y 95d,157 (69-2-86 44.59%),106 (0.68),←,
Totals,Totals,25y 256d,2152 (997-26-1129 46.33%),1174 (0.55),,
C,"Worsfold, John",48y 244d,313 (157-2-154 50.48%),,32 (8-0-24 25.00%),
